% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=645402, Tue Mar 20 11:25:48 2018
1 8 -0.0802145480524 -0.0800772215777 0.0481886229428 0.187037986446 1 1 1 1
2 16 -0.149555325155 -0.123901593602 0.0724825566019 0.399505048321 1 1 1 1
3 24 -0.185956330415 -0.135278615052 0.151175726381 0.417733304524 1 1 1 1
4 32 -0.238655655632 -0.169476303804 0.200462039535 0.456930744957 1 1 1 1
5 40 -0.227579059254 -0.184616315747 0.190537474636 0.512086837045 1 1 1 1
6 48 -0.201725769585 -0.149270090359 0.171371064007 0.601455716004 1 1 1 1
7 56 -0.184115623489 -0.141986992979 0.0930057422443 0.613064770755 1 1 1 1
8 64 -0.206254573686 -0.157637625309 0.122258449699 0.594532183448 1 1 1 1
9 72 -0.257755067743 -0.150300661118 0.16624549201 0.584991799229 1 1 1 1
10 80 -0.275263458579 -0.189341362689 0.166188897648 0.586951800107 1 1 1 1
11 88 -0.288285742569 -0.205549696645 0.172305005715 0.574083802508 1 1 1 1
12 96 -0.286424404807 -0.144299495769 0.124410305372 0.65964623818 1 1 1 1
13 104 -0.2939795276 -0.17254072728 0.104533018777 0.635910514886 1 1 1 1
14 112 -0.316398033791 -0.234178965409 0.0364457465183 0.62754525837 1 1 1 1
15 120 -0.34286198603 -0.281026777066 0.0400004248949 0.579388522446 1 1 1 1
16 128 -0.378845032093 -0.318356836394 0.0765966065407 0.510758162304 1 1 1 1
17 136 -0.36465487877 -0.299312789875 0.0510726240046 0.536693904117 1 1 1 1
18 144 -0.376741094382 -0.308121927161 0.0509106260764 0.515439118696 1 1 1 1
19 152 -0.480959621922 -0.408847892391 0.0721439111725 0.435282268511 1 1 1 1
20 160 -0.43498947577 -0.0215618240331 0.110434043055 0.58435694854 1 1 1 1
21 168 -0.419984034909 -0.0702712256691 0.0735907705019 0.638813730009 1 1 1 1
22 176 -0.413506824456 -0.0791313167142 0.0579283462511 0.658716312674 1 1 1 1
23 184 -0.412694318434 -0.0711485355861 0.0332622508295 0.667754581926 1 1 1 1
24 192 -0.418258177615 -0.0547643151349 0.0480625140068 0.634739128485 1 1 1 1
25 200 -0.411411879006 -0.0629654565507 0.0293294546598 0.657446536837 1 1 1 1
26 208 -0.402331438549 -0.0782327704057 0.0159709156473 0.678479688281 1 1 1 1
27 216 -0.370819594042 -0.0375293479498 0.765097595212 0.769405025713 1 1 1 1
28 224 -0.384301393392 -0.0141096685479 0.724161421121 0.736257159501 1 1 1 1
29 232 -0.37913207011 -0.0247246203544 0.740914115428 0.746163465209 1 1 1 1
30 240 -0.364002939106 -0.05479680894 0.790041142898 0.803377467951 1 1 1 1
31 248 -0.346087429732 -0.0864888791869 0.850234469755 0.85774689719 1 1 1 1
32 256 -0.348024783591 -0.0809355863719 0.843211268217 0.848030564435 1 1 1 1
33 264 -0.36475312474 -0.0475660638569 0.785340423036 0.798789098705 1 1 1 1
34 272 -0.36730337674 -0.0421747872176 0.777173993027 0.790246636563 1 1 1 1
35 280 -0.352512364447 -0.0708254240923 0.82715491697 0.835819239435 1 1 1 1
36 288 -0.356985833093 -0.0626977600761 0.813243132106 0.819025763315 1 1 1 1
37 296 -0.343070433267 -0.0860662297765 0.85941939644 0.859571271513 1 1 1 1
38 304 -0.337269564143 -0.0988930958789 0.877565731863 0.881189269306 1 1 1 1
39 312 -0.330851618897 -0.113250584051 0.900119875645 0.9040171548 1 1 1 1
40 320 -0.33182952681 -0.110422185854 0.896839837458 0.900947858726 1 1 1 1
41 328 -0.322386218733 -0.128821318774 0.926399452796 0.932911231975 1 1 1 1
42 336 -0.32175112717 -0.130303589285 0.927470808738 0.935430958626 1 1 1 1
43 344 -0.320562068864 -0.13310628302 0.931521049225 0.941057080883 1 1 1 1
44 352 -0.332122544123 -0.107267383014 0.8904867873 0.900497803954 1 1 1 1
45 360 -0.324949979998 -0.12127241913 0.914426114476 0.924127501205 1 1 1 1
46 368 -0.320715421243 -0.129277359324 0.929807533715 0.938945020364 1 1 1 1
47 376 -0.315777381712 -0.139492951809 0.947587135637 0.956474972201 1 1 1 1
48 384 -0.315395838692 -0.140362683519 0.948531785435 0.957552458282 1 1 1 1
49 392 -0.313239716526 -0.144563991241 0.955734593216 0.964814134464 1 1 1 1
50 400 -0.31693242092 -0.136975896652 0.943208528542 0.952040118489 1 1 1 1
51 408 -0.323543471704 -0.123550291395 0.921395943874 0.929892539738 1 1 1 1
52 416 -0.323259966488 -0.124206772392 0.922603213703 0.930802367407 1 1 1 1
53 424 -0.319725322784 -0.130985342171 0.934294472542 0.942914349465 1 1 1 1
54 432 -0.317621938758 -0.135547215041 0.941756708242 0.950271878032 1 1 1 1
55 440 -0.316521408381 -0.137836175266 0.945672093441 0.954025719215 1 1 1 1
56 448 -0.31506077138 -0.140755145558 0.950720185806 0.959218759366 1 1 1 1
