% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=645402, Tue Mar 20 11:25:48 2018, <python>{}</python>
1 8 0.0536661334158 1.0000375007 0.510781920732 5.1078192073168216e-01 0.531303839799 0.568914888001   
2 16 0.0418827910625 1.27653094529 0.509309857475 5.0930985747457702e-01 0.531182645863 0.578777543684   
3 24 0.0321840995434 1.73489403398 0.507381086527 5.0738108652712266e-01 0.534739472273 0.558277199069   
4 32 0.0292407584134 2.06170598618 0.506336271783 5.0633627178320251e-01 0.518475113015 0.534086578887   
5 40 0.0260950024196 2.56845936037 0.501334843439 5.0133484343893930e-01 0.506821085652 0.528856642067   
6 48 0.0202467285691 3.01519145836 0.501334843439 5.0218852801007996e-01 0.506536634004 0.511936839835   
7 56 0.0165335564827 3.50826615433 0.501334843439 5.0202107801144624e-01 0.505140016578 0.511702814737   
8 64 0.0161892774831 3.9717561739 0.500423114731 5.0042311473093737e-01 0.504377145771 0.509632031158   
9 72 0.0182760538277 4.78285788228 0.498689820905 4.9868982090470326e-01 0.502193814535 0.504507320404   
10 80 0.017940372198 4.68235877748 0.497700236663 4.9770023666321250e-01 0.500869095926 0.503860201029   
11 88 0.0137450655251 5.46823889024 0.497700236663 4.9941502455269848e-01 0.503584215167 0.506362002263   
12 96 0.0121120000596 7.17567035094 0.497700236663 4.9837271547988604e-01 0.500815666214 0.502491768283   
13 104 0.0113692546212 7.67328691478 0.497700236663 4.9798668551012881e-01 0.500216383516 0.50211936264   
14 112 0.0118575119155 9.03011259787 0.496607628369 4.9660762836923822e-01 0.498835276194 0.500358292106   
15 120 0.0167000278798 8.91152927209 0.494883739461 4.9488373946129804e-01 0.497850518116 0.500244079877   
16 128 0.0163409290613 9.709549041 0.494883739461 4.9519525546273324e-01 0.496440652006 0.497156890659   
17 136 0.0129988968203 12.1770104433 0.494883739461 4.9567980188725014e-01 0.496534744241 0.499303182789   
18 144 0.0101026847935 15.6301242395 0.494883739461 4.9571868427622456e-01 0.496489026652 0.497136408105   
19 152 0.0107169033737 20.793146399 0.494883739461 4.9498550741518199e-01 0.495935441095 0.496542501641   
20 160 0.0121311505611 22.804453735 0.494767835605 4.9476783560549387e-01 0.495232696362 0.496064574949   
21 168 0.0159991390081 18.9744130302 0.49389233082 4.9389233081981376e-01 0.495097840802 0.496356845169   
22 176 0.0169535926631 19.5298733613 0.493688896909 4.9368889690940854e-01 0.49502883577 0.495791446478   
23 184 0.0173841388082 24.3762311117 0.493536314944 4.9353631494355210e-01 0.494314402944 0.494712966653   
24 192 0.0171202220299 27.4892582156 0.493536314944 4.9355058350992875e-01 0.49413711754 0.494375350248   
25 200 0.0185610882578 34.6491351297 0.492862959227 4.9286295922699008e-01 0.493936024059 0.494276506405   
26 208 0.0188917601841 31.812542154 0.492560916163 4.9256091616279685e-01 0.493536635601 0.494030666294   
27 216 0.0186429420642 33.903114371 0.492517746831 4.9251774683057470e-01 0.492995140255 0.49337501226   
28 224 0.0174140102225 32.1210258189 0.49245403926 4.9245403926030284e-01 0.493300528062 0.493973343137   
29 232 0.0152270698178 43.7228205439 0.492352565556 4.9235256555642215e-01 0.493073791319 0.493224937608   
30 240 0.0175351520213 52.0194410786 0.492131910345 4.9213191034481329e-01 0.492730666267 0.492959038857   
31 248 0.0170711299199 44.9232352682 0.492007536155 4.9200753615514425e-01 0.492366626995 0.49254352232   
32 256 0.0149833859882 45.6155371799 0.492007536155 4.9202843249634121e-01 0.492381922307 0.492709011046   
33 264 0.0169247811435 60.7594968761 0.492007536155 4.9202722702656143e-01 0.492209300508 0.492654796456   
34 272 0.0170800847029 75.0737002285 0.491897191539 4.9189719153913591e-01 0.492232754143 0.492635746118   
35 280 0.0167550850223 94.0085340375 0.491736547592 4.9173654759242225e-01 0.492085783367 0.492363980936   
36 288 0.0173460734091 95.9266108582 0.491736547592 4.9189193381360541e-01 0.491985603344 0.492207545769   
37 296 0.0133059891798 112.509251663 0.491736547592 4.9180480046853636e-01 0.492018181039 0.492120330101   
38 304 0.0103647699886 124.719432511 0.491736547592 4.9185804208409378e-01 0.491925966228 0.492027702333   
39 312 0.00891930900108 151.487892464 0.491736547592 4.9183062056665505e-01 0.49188887672 0.491971361043   
40 320 0.00829973320862 169.585687569 0.491736547592 4.9181504975257329e-01 0.491863715993 0.491906264174   
41 328 0.00813913354834 204.466055109 0.491736547592 4.9178423549820816e-01 0.491850788013 0.491866079154   
42 336 0.00756414945618 193.616228114 0.491736547592 4.9177434570434886e-01 0.491848998524 0.491887698687   
43 344 0.00867373941584 242.216322846 0.491736547592 4.9173857059503068e-01 0.491793415961 0.491816405986   
44 352 0.0109714834967 223.048651997 0.491721072012 4.9172107201203941e-01 0.491750907086 0.491791475621   
45 360 0.00979290300778 251.928147115 0.491721072012 4.9173042246352106e-01 0.491769284452 0.49182303601   
46 368 0.00862408362384 285.163532965 0.491719585284 4.9171958528444659e-01 0.49178345155 0.491798757351   
47 376 0.00830862848827 322.63448741 0.49169811772 4.9169811771999972e-01 0.491729349316 0.491791174067   
48 384 0.00789716855342 318.310097776 0.491695697102 4.9169569710173167e-01 0.491715274606 0.491800400617   
49 392 0.00736304152189 374.354869205 0.4916877175 4.9168771749982643e-01 0.491711859635 0.491739514439   
50 400 0.00821974272441 408.192067714 0.491680926468 4.9168092646831218e-01 0.491705352636 0.491720814982   
51 408 0.00981813131035 476.210721628 0.49167166841 4.9167166841006404e-01 0.491693413472 0.491700892274   
